,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
3388,NFO,43377,50,NIFTY,NIFTY29JUN23C14000,29-JUN-2023,OPTIDX,CE,14000.0,0.05,
3389,NFO,43020,50,NIFTY,NIFTY23FEB23P21800,23-FEB-2023,OPTIDX,PE,21800.0,0.05,
3390,NFO,43019,50,NIFTY,NIFTY23FEB23C21800,23-FEB-2023,OPTIDX,CE,21800.0,0.05,
3391,NFO,43018,50,NIFTY,NIFTY29JUN23P13500,29-JUN-2023,OPTIDX,PE,13500.0,0.05,
3392,NFO,43015,50,NIFTY,NIFTY02FEB23P21800,02-FEB-2023,OPTIDX,PE,21800.0,0.05,
3393,NFO,43013,50,NIFTY,NIFTY02FEB23C21800,02-FEB-2023,OPTIDX,CE,21800.0,0.05,
3394,NFO,43012,50,NIFTY,NIFTY02FEB23P21750,02-FEB-2023,OPTIDX,PE,21750.0,0.05,
3395,NFO,43011,50,NIFTY,NIFTY02FEB23C21750,02-FEB-2023,OPTIDX,CE,21750.0,0.05,
3396,NFO,42998,50,NIFTY,NIFTY02FEB23P21700,02-FEB-2023,OPTIDX,PE,21700.0,0.05,
3397,NFO,42997,50,NIFTY,NIFTY02FEB23C21700,02-FEB-2023,OPTIDX,CE,21700.0,0.05,
3398,NFO,42991,50,NIFTY,NIFTY02FEB23P21650,02-FEB-2023,OPTIDX,PE,21650.0,0.05,
3399,NFO,42987,50,NIFTY,NIFTY02FEB23C21650,02-FEB-2023,OPTIDX,CE,21650.0,0.05,
3400,NFO,42983,50,NIFTY,NIFTY02FEB23P21600,02-FEB-2023,OPTIDX,PE,21600.0,0.05,
3401,NFO,42972,50,NIFTY,NIFTY02FEB23C21600,02-FEB-2023,OPTIDX,CE,21600.0,0.05,
3402,NFO,42951,50,NIFTY,NIFTY02FEB23P21550,02-FEB-2023,OPTIDX,PE,21550.0,0.05,
3403,NFO,42946,50,NIFTY,NIFTY02FEB23C21550,02-FEB-2023,OPTIDX,CE,21550.0,0.05,
3404,NFO,42945,50,NIFTY,NIFTY02FEB23P21500,02-FEB-2023,OPTIDX,PE,21500.0,0.05,
3405,NFO,42944,50,NIFTY,NIFTY02FEB23C21500,02-FEB-2023,OPTIDX,CE,21500.0,0.05,
3406,NFO,42943,50,NIFTY,NIFTY02FEB23P21450,02-FEB-2023,OPTIDX,PE,21450.0,0.05,
3407,NFO,42942,50,NIFTY,NIFTY02FEB23C21450,02-FEB-2023,OPTIDX,CE,21450.0,0.05,
3408,NFO,42941,50,NIFTY,NIFTY02FEB23P21400,02-FEB-2023,OPTIDX,PE,21400.0,0.05,
3409,NFO,42940,50,NIFTY,NIFTY02FEB23C21400,02-FEB-2023,OPTIDX,CE,21400.0,0.05,
3410,NFO,42939,50,NIFTY,NIFTY02FEB23P21350,02-FEB-2023,OPTIDX,PE,21350.0,0.05,
3411,NFO,42928,50,NIFTY,NIFTY02FEB23C21350,02-FEB-2023,OPTIDX,CE,21350.0,0.05,
3412,NFO,42923,50,NIFTY,NIFTY02FEB23P21300,02-FEB-2023,OPTIDX,PE,21300.0,0.05,
3413,NFO,42922,50,NIFTY,NIFTY02FEB23C21300,02-FEB-2023,OPTIDX,CE,21300.0,0.05,
3414,NFO,42913,50,NIFTY,NIFTY02FEB23P21250,02-FEB-2023,OPTIDX,PE,21250.0,0.05,
3415,NFO,42909,50,NIFTY,NIFTY02FEB23C21250,02-FEB-2023,OPTIDX,CE,21250.0,0.05,
3416,NFO,42907,50,NIFTY,NIFTY02FEB23P21200,02-FEB-2023,OPTIDX,PE,21200.0,0.05,
3417,NFO,42906,25,BANKNIFTY,BANKNIFTY25JAN23P45800,25-JAN-2023,OPTIDX,PE,45800.0,0.05,
3418,NFO,42905,25,BANKNIFTY,BANKNIFTY25JAN23C45800,25-JAN-2023,OPTIDX,CE,45800.0,0.05,
3419,NFO,42895,50,NIFTY,NIFTY02FEB23C21200,02-FEB-2023,OPTIDX,CE,21200.0,0.05,
3420,NFO,42894,50,NIFTY,NIFTY02FEB23P21150,02-FEB-2023,OPTIDX,PE,21150.0,0.05,
3421,NFO,42870,50,NIFTY,NIFTY02FEB23C21150,02-FEB-2023,OPTIDX,CE,21150.0,0.05,
3422,NFO,42869,50,NIFTY,NIFTY02FEB23P21100,02-FEB-2023,OPTIDX,PE,21100.0,0.05,
3423,NFO,42863,50,NIFTY,NIFTY02FEB23C21100,02-FEB-2023,OPTIDX,CE,21100.0,0.05,
3424,NFO,42862,50,NIFTY,NIFTY02FEB23P21050,02-FEB-2023,OPTIDX,PE,21050.0,0.05,
3425,NFO,42856,50,NIFTY,NIFTY02FEB23C21050,02-FEB-2023,OPTIDX,CE,21050.0,0.05,
3426,NFO,42855,50,NIFTY,NIFTY02FEB23P21000,02-FEB-2023,OPTIDX,PE,21000.0,0.05,
3427,NFO,42853,50,NIFTY,NIFTY02FEB23C21000,02-FEB-2023,OPTIDX,CE,21000.0,0.05,
3428,NFO,42852,25,BANKNIFTY,BANKNIFTY29JUN23P55500,29-JUN-2023,OPTIDX,PE,55500.0,0.05,
3429,NFO,42851,25,BANKNIFTY,BANKNIFTY29JUN23C55500,29-JUN-2023,OPTIDX,CE,55500.0,0.05,
3430,NFO,42849,25,BANKNIFTY,BANKNIFTY29MAR23P55500,29-MAR-2023,OPTIDX,PE,55500.0,0.05,
3431,NFO,42848,25,BANKNIFTY,BANKNIFTY29MAR23C55500,29-MAR-2023,OPTIDX,CE,55500.0,0.05,
3432,NFO,42838,50,NIFTY,NIFTY02FEB23P20950,02-FEB-2023,OPTIDX,PE,20950.0,0.05,
3433,NFO,42837,50,NIFTY,NIFTY02FEB23C20950,02-FEB-2023,OPTIDX,CE,20950.0,0.05,
3434,NFO,42836,50,NIFTY,NIFTY02FEB23P20900,02-FEB-2023,OPTIDX,PE,20900.0,0.05,
3435,NFO,42834,50,NIFTY,NIFTY02FEB23C20900,02-FEB-2023,OPTIDX,CE,20900.0,0.05,
3436,NFO,42833,50,NIFTY,NIFTY02FEB23P20850,02-FEB-2023,OPTIDX,PE,20850.0,0.05,
3437,NFO,42832,50,NIFTY,NIFTY02FEB23C20850,02-FEB-2023,OPTIDX,CE,20850.0,0.05,
3438,NFO,42831,50,NIFTY,NIFTY02FEB23P20800,02-FEB-2023,OPTIDX,PE,20800.0,0.05,
3439,NFO,42829,50,NIFTY,NIFTY02FEB23C20800,02-FEB-2023,OPTIDX,CE,20800.0,0.05,
3440,NFO,42828,50,NIFTY,NIFTY02FEB23P20750,02-FEB-2023,OPTIDX,PE,20750.0,0.05,
3441,NFO,42827,50,NIFTY,NIFTY02FEB23C20750,02-FEB-2023,OPTIDX,CE,20750.0,0.05,
3442,NFO,42826,50,NIFTY,NIFTY02FEB23P20700,02-FEB-2023,OPTIDX,PE,20700.0,0.05,
3443,NFO,42811,50,NIFTY,NIFTY02FEB23C20700,02-FEB-2023,OPTIDX,CE,20700.0,0.05,
3444,NFO,42810,50,NIFTY,NIFTY02FEB23P20650,02-FEB-2023,OPTIDX,PE,20650.0,0.05,
3445,NFO,42803,50,NIFTY,NIFTY02FEB23C20650,02-FEB-2023,OPTIDX,CE,20650.0,0.05,
3446,NFO,42801,50,NIFTY,NIFTY02FEB23P20600,02-FEB-2023,OPTIDX,PE,20600.0,0.05,
3447,NFO,42800,50,NIFTY,NIFTY02FEB23C20600,02-FEB-2023,OPTIDX,CE,20600.0,0.05,
3448,NFO,42799,50,NIFTY,NIFTY02FEB23P20550,02-FEB-2023,OPTIDX,PE,20550.0,0.05,
3449,NFO,42798,50,NIFTY,NIFTY02FEB23C20550,02-FEB-2023,OPTIDX,CE,20550.0,0.05,
3450,NFO,42797,50,NIFTY,NIFTY02FEB23P20500,02-FEB-2023,OPTIDX,PE,20500.0,0.05,
3451,NFO,42796,50,NIFTY,NIFTY02FEB23C20500,02-FEB-2023,OPTIDX,CE,20500.0,0.05,
3452,NFO,42795,50,NIFTY,NIFTY02FEB23P20450,02-FEB-2023,OPTIDX,PE,20450.0,0.05,
3453,NFO,42780,50,NIFTY,NIFTY02FEB23C20450,02-FEB-2023,OPTIDX,CE,20450.0,0.05,
3454,NFO,42772,50,NIFTY,NIFTY02FEB23P20400,02-FEB-2023,OPTIDX,PE,20400.0,0.05,
3455,NFO,42771,50,NIFTY,NIFTY02FEB23C20400,02-FEB-2023,OPTIDX,CE,20400.0,0.05,
3456,NFO,42767,50,NIFTY,NIFTY02FEB23P20350,02-FEB-2023,OPTIDX,PE,20350.0,0.05,
3457,NFO,42766,50,NIFTY,NIFTY02FEB23C20350,02-FEB-2023,OPTIDX,CE,20350.0,0.05,
3458,NFO,42764,50,NIFTY,NIFTY02FEB23P20300,02-FEB-2023,OPTIDX,PE,20300.0,0.05,
3459,NFO,42763,50,NIFTY,NIFTY02FEB23C20300,02-FEB-2023,OPTIDX,CE,20300.0,0.05,
3460,NFO,42756,50,NIFTY,NIFTY02FEB23P20250,02-FEB-2023,OPTIDX,PE,20250.0,0.05,
3461,NFO,42755,50,NIFTY,NIFTY02FEB23C20250,02-FEB-2023,OPTIDX,CE,20250.0,0.05,
3462,NFO,42754,50,NIFTY,NIFTY02FEB23P20200,02-FEB-2023,OPTIDX,PE,20200.0,0.05,
3463,NFO,42753,50,NIFTY,NIFTY02FEB23C20200,02-FEB-2023,OPTIDX,CE,20200.0,0.05,
3464,NFO,42747,25,BANKNIFTY,BANKNIFTY23FEB23P47700,23-FEB-2023,OPTIDX,PE,47700.0,0.05,
3465,NFO,42746,25,BANKNIFTY,BANKNIFTY23FEB23C47700,23-FEB-2023,OPTIDX,CE,47700.0,0.05,
3466,NFO,42745,25,BANKNIFTY,BANKNIFTY25JAN23P47700,25-JAN-2023,OPTIDX,PE,47700.0,0.05,
3467,NFO,42744,25,BANKNIFTY,BANKNIFTY25JAN23C47700,25-JAN-2023,OPTIDX,CE,47700.0,0.05,
3468,NFO,42739,50,NIFTY,NIFTY02FEB23P20150,02-FEB-2023,OPTIDX,PE,20150.0,0.05,
3469,NFO,42738,50,NIFTY,NIFTY02FEB23C20150,02-FEB-2023,OPTIDX,CE,20150.0,0.05,
3470,NFO,42737,50,NIFTY,NIFTY02FEB23P20100,02-FEB-2023,OPTIDX,PE,20100.0,0.05,
3471,NFO,42736,50,NIFTY,NIFTY02FEB23C20100,02-FEB-2023,OPTIDX,CE,20100.0,0.05,
3472,NFO,42735,50,NIFTY,NIFTY02FEB23P20050,02-FEB-2023,OPTIDX,PE,20050.0,0.05,
3473,NFO,42734,50,NIFTY,NIFTY02FEB23C20050,02-FEB-2023,OPTIDX,CE,20050.0,0.05,
3474,NFO,42733,50,NIFTY,NIFTY02FEB23P20000,02-FEB-2023,OPTIDX,PE,20000.0,0.05,
3475,NFO,42732,50,NIFTY,NIFTY02FEB23C20000,02-FEB-2023,OPTIDX,CE,20000.0,0.05,
3476,NFO,42731,50,NIFTY,NIFTY02FEB23P19950,02-FEB-2023,OPTIDX,PE,19950.0,0.05,
3477,NFO,42730,50,NIFTY,NIFTY02FEB23C19950,02-FEB-2023,OPTIDX,CE,19950.0,0.05,
3478,NFO,42727,50,NIFTY,NIFTY02FEB23P19900,02-FEB-2023,OPTIDX,PE,19900.0,0.05,
3479,NFO,42725,25,BANKNIFTY,BANKNIFTY02FEB23P32000,02-FEB-2023,OPTIDX,PE,32000.0,0.05,
3480,NFO,42724,50,NIFTY,NIFTY02FEB23C19900,02-FEB-2023,OPTIDX,CE,19900.0,0.05,
3481,NFO,42723,50,NIFTY,NIFTY02FEB23P19850,02-FEB-2023,OPTIDX,PE,19850.0,0.05,
3482,NFO,42722,25,BANKNIFTY,BANKNIFTY02FEB23C32000,02-FEB-2023,OPTIDX,CE,32000.0,0.05,
3483,NFO,42718,50,NIFTY,NIFTY02FEB23C19850,02-FEB-2023,OPTIDX,CE,19850.0,0.05,
3484,NFO,42690,50,NIFTY,NIFTY02FEB23P19800,02-FEB-2023,OPTIDX,PE,19800.0,0.05,
3485,NFO,42689,50,NIFTY,NIFTY02FEB23C19800,02-FEB-2023,OPTIDX,CE,19800.0,0.05,
3486,NFO,42686,50,NIFTY,NIFTY02FEB23P19750,02-FEB-2023,OPTIDX,PE,19750.0,0.05,
3487,NFO,42683,50,NIFTY,NIFTY02FEB23C19750,02-FEB-2023,OPTIDX,CE,19750.0,0.05,
3488,NFO,42680,50,NIFTY,NIFTY02FEB23P19700,02-FEB-2023,OPTIDX,PE,19700.0,0.05,
3489,NFO,42679,50,NIFTY,NIFTY02FEB23C19700,02-FEB-2023,OPTIDX,CE,19700.0,0.05,
3490,NFO,42670,50,NIFTY,NIFTY02FEB23P19650,02-FEB-2023,OPTIDX,PE,19650.0,0.05,
3491,NFO,42669,50,NIFTY,NIFTY02FEB23C19650,02-FEB-2023,OPTIDX,CE,19650.0,0.05,
3492,NFO,42668,50,NIFTY,NIFTY02FEB23P19600,02-FEB-2023,OPTIDX,PE,19600.0,0.05,
3493,NFO,42667,50,NIFTY,NIFTY02FEB23C19600,02-FEB-2023,OPTIDX,CE,19600.0,0.05,
3494,NFO,42661,50,NIFTY,NIFTY02FEB23P19550,02-FEB-2023,OPTIDX,PE,19550.0,0.05,
3495,NFO,42660,50,NIFTY,NIFTY02FEB23C19550,02-FEB-2023,OPTIDX,CE,19550.0,0.05,
3496,NFO,42655,50,NIFTY,NIFTY02FEB23P19500,02-FEB-2023,OPTIDX,PE,19500.0,0.05,
3497,NFO,42654,50,NIFTY,NIFTY02FEB23C19500,02-FEB-2023,OPTIDX,CE,19500.0,0.05,
3498,NFO,42653,50,NIFTY,NIFTY02FEB23P19450,02-FEB-2023,OPTIDX,PE,19450.0,0.05,
3499,NFO,42652,50,NIFTY,NIFTY02FEB23C19450,02-FEB-2023,OPTIDX,CE,19450.0,0.05,
3500,NFO,42651,50,NIFTY,NIFTY02FEB23P19400,02-FEB-2023,OPTIDX,PE,19400.0,0.05,
3501,NFO,42648,50,NIFTY,NIFTY02FEB23C19400,02-FEB-2023,OPTIDX,CE,19400.0,0.05,
3502,NFO,42647,50,NIFTY,NIFTY02FEB23P19350,02-FEB-2023,OPTIDX,PE,19350.0,0.05,
3503,NFO,42646,50,NIFTY,NIFTY02FEB23C19350,02-FEB-2023,OPTIDX,CE,19350.0,0.05,
3504,NFO,42645,50,NIFTY,NIFTY02FEB23P19300,02-FEB-2023,OPTIDX,PE,19300.0,0.05,
3505,NFO,42638,50,NIFTY,NIFTY02FEB23C19300,02-FEB-2023,OPTIDX,CE,19300.0,0.05,
3506,NFO,42628,50,NIFTY,NIFTY02FEB23P19250,02-FEB-2023,OPTIDX,PE,19250.0,0.05,
3507,NFO,42624,50,NIFTY,NIFTY02FEB23C19250,02-FEB-2023,OPTIDX,CE,19250.0,0.05,
3508,NFO,42623,50,NIFTY,NIFTY02FEB23P19200,02-FEB-2023,OPTIDX,PE,19200.0,0.05,
3509,NFO,42588,50,NIFTY,NIFTY02FEB23C19200,02-FEB-2023,OPTIDX,CE,19200.0,0.05,
3510,NFO,42587,50,NIFTY,NIFTY02FEB23P19150,02-FEB-2023,OPTIDX,PE,19150.0,0.05,
3511,NFO,42582,50,NIFTY,NIFTY02FEB23C19150,02-FEB-2023,OPTIDX,CE,19150.0,0.05,
3512,NFO,42581,50,NIFTY,NIFTY02FEB23P19100,02-FEB-2023,OPTIDX,PE,19100.0,0.05,
3513,NFO,42579,50,NIFTY,NIFTY02FEB23C19100,02-FEB-2023,OPTIDX,CE,19100.0,0.05,
3514,NFO,42570,50,NIFTY,NIFTY02FEB23P19050,02-FEB-2023,OPTIDX,PE,19050.0,0.05,
3515,NFO,42562,50,NIFTY,NIFTY09FEB23C17750,09-FEB-2023,OPTIDX,CE,17750.0,0.05,
3516,NFO,42561,50,NIFTY,NIFTY09FEB23P17700,09-FEB-2023,OPTIDX,PE,17700.0,0.05,
3517,NFO,42560,50,NIFTY,NIFTY09FEB23C17700,09-FEB-2023,OPTIDX,CE,17700.0,0.05,
3518,NFO,42559,50,NIFTY,NIFTY09FEB23P17650,09-FEB-2023,OPTIDX,PE,17650.0,0.05,
3519,NFO,42558,50,NIFTY,NIFTY02FEB23C19050,02-FEB-2023,OPTIDX,CE,19050.0,0.05,
3520,NFO,42557,50,NIFTY,NIFTY09FEB23C17650,09-FEB-2023,OPTIDX,CE,17650.0,0.05,
3521,NFO,42556,50,NIFTY,NIFTY02FEB23P19000,02-FEB-2023,OPTIDX,PE,19000.0,0.05,
3522,NFO,42555,50,NIFTY,NIFTY09FEB23P17600,09-FEB-2023,OPTIDX,PE,17600.0,0.05,
3523,NFO,42546,50,NIFTY,NIFTY02FEB23C19000,02-FEB-2023,OPTIDX,CE,19000.0,0.05,
3524,NFO,42545,50,NIFTY,NIFTY02FEB23P18950,02-FEB-2023,OPTIDX,PE,18950.0,0.05,
3525,NFO,42544,50,NIFTY,NIFTY02FEB23C18950,02-FEB-2023,OPTIDX,CE,18950.0,0.05,
3526,NFO,42543,50,NIFTY,NIFTY02FEB23P18900,02-FEB-2023,OPTIDX,PE,18900.0,0.05,
3527,NFO,42542,50,NIFTY,NIFTY02FEB23C18900,02-FEB-2023,OPTIDX,CE,18900.0,0.05,
3528,NFO,42541,50,NIFTY,NIFTY02FEB23P18850,02-FEB-2023,OPTIDX,PE,18850.0,0.05,
3529,NFO,42528,50,NIFTY,NIFTY02FEB23C18850,02-FEB-2023,OPTIDX,CE,18850.0,0.05,
3530,NFO,42526,50,NIFTY,NIFTY02FEB23P18800,02-FEB-2023,OPTIDX,PE,18800.0,0.05,
3531,NFO,42522,50,NIFTY,NIFTY02FEB23C18800,02-FEB-2023,OPTIDX,CE,18800.0,0.05,
3532,NFO,42521,50,NIFTY,NIFTY02FEB23P18750,02-FEB-2023,OPTIDX,PE,18750.0,0.05,
3533,NFO,42518,50,NIFTY,NIFTY02FEB23C18750,02-FEB-2023,OPTIDX,CE,18750.0,0.05,
3534,NFO,42517,50,NIFTY,NIFTY02FEB23P18700,02-FEB-2023,OPTIDX,PE,18700.0,0.05,
3535,NFO,42516,50,NIFTY,NIFTY02FEB23C18700,02-FEB-2023,OPTIDX,CE,18700.0,0.05,
3536,NFO,42515,50,NIFTY,NIFTY02FEB23P18650,02-FEB-2023,OPTIDX,PE,18650.0,0.05,
3537,NFO,42514,50,NIFTY,NIFTY02FEB23C18650,02-FEB-2023,OPTIDX,CE,18650.0,0.05,
3538,NFO,42513,50,NIFTY,NIFTY02FEB23P18600,02-FEB-2023,OPTIDX,PE,18600.0,0.05,
3539,NFO,42512,50,NIFTY,NIFTY02FEB23C18600,02-FEB-2023,OPTIDX,CE,18600.0,0.05,
3540,NFO,42505,50,NIFTY,NIFTY02FEB23P18550,02-FEB-2023,OPTIDX,PE,18550.0,0.05,
3541,NFO,42503,50,NIFTY,NIFTY02FEB23C18550,02-FEB-2023,OPTIDX,CE,18550.0,0.05,
3542,NFO,42502,50,NIFTY,NIFTY02FEB23P18500,02-FEB-2023,OPTIDX,PE,18500.0,0.05,
3543,NFO,42497,50,NIFTY,NIFTY02FEB23C18500,02-FEB-2023,OPTIDX,CE,18500.0,0.05,
3544,NFO,42496,50,NIFTY,NIFTY02FEB23P18450,02-FEB-2023,OPTIDX,PE,18450.0,0.05,
3545,NFO,42478,50,NIFTY,NIFTY02FEB23C18450,02-FEB-2023,OPTIDX,CE,18450.0,0.05,
3546,NFO,42477,50,NIFTY,NIFTY02FEB23P18400,02-FEB-2023,OPTIDX,PE,18400.0,0.05,
3547,NFO,42471,50,NIFTY,NIFTY02FEB23C18400,02-FEB-2023,OPTIDX,CE,18400.0,0.05,
3548,NFO,42465,50,NIFTY,NIFTY02FEB23P18350,02-FEB-2023,OPTIDX,PE,18350.0,0.05,
3549,NFO,42460,50,NIFTY,NIFTY02FEB23C18350,02-FEB-2023,OPTIDX,CE,18350.0,0.05,
3550,NFO,42454,50,NIFTY,NIFTY02FEB23P18300,02-FEB-2023,OPTIDX,PE,18300.0,0.05,
3551,NFO,42450,50,NIFTY,NIFTY02FEB23C18300,02-FEB-2023,OPTIDX,CE,18300.0,0.05,
3552,NFO,42449,50,NIFTY,NIFTY02FEB23P18250,02-FEB-2023,OPTIDX,PE,18250.0,0.05,
3553,NFO,42447,50,NIFTY,NIFTY29MAR23P11000,29-MAR-2023,OPTIDX,PE,11000.0,0.05,
3554,NFO,42446,50,NIFTY,NIFTY29MAR23C11000,29-MAR-2023,OPTIDX,CE,11000.0,0.05,
3555,NFO,42437,50,NIFTY,NIFTY02FEB23C18250,02-FEB-2023,OPTIDX,CE,18250.0,0.05,
3556,NFO,42436,50,NIFTY,NIFTY02FEB23P18200,02-FEB-2023,OPTIDX,PE,18200.0,0.05,
3557,NFO,42429,50,NIFTY,NIFTY02FEB23C18200,02-FEB-2023,OPTIDX,CE,18200.0,0.05,
3558,NFO,42428,50,NIFTY,NIFTY02FEB23P18150,02-FEB-2023,OPTIDX,PE,18150.0,0.05,
3559,NFO,42416,50,NIFTY,NIFTY02FEB23C18150,02-FEB-2023,OPTIDX,CE,18150.0,0.05,
3560,NFO,42415,50,NIFTY,NIFTY02FEB23P18100,02-FEB-2023,OPTIDX,PE,18100.0,0.05,
3561,NFO,42414,50,NIFTY,NIFTY02FEB23C18100,02-FEB-2023,OPTIDX,CE,18100.0,0.05,
3562,NFO,42413,50,NIFTY,NIFTY02FEB23P18050,02-FEB-2023,OPTIDX,PE,18050.0,0.05,
3563,NFO,42404,50,NIFTY,NIFTY02FEB23C18050,02-FEB-2023,OPTIDX,CE,18050.0,0.05,
3564,NFO,42403,50,NIFTY,NIFTY02FEB23P18000,02-FEB-2023,OPTIDX,PE,18000.0,0.05,
3565,NFO,42402,50,NIFTY,NIFTY02FEB23C18000,02-FEB-2023,OPTIDX,CE,18000.0,0.05,
3566,NFO,42401,50,NIFTY,NIFTY02FEB23P17950,02-FEB-2023,OPTIDX,PE,17950.0,0.05,
3567,NFO,42391,50,NIFTY,NIFTY02FEB23C17950,02-FEB-2023,OPTIDX,CE,17950.0,0.05,
3568,NFO,42390,50,NIFTY,NIFTY02FEB23P17900,02-FEB-2023,OPTIDX,PE,17900.0,0.05,
3569,NFO,42384,50,NIFTY,NIFTY02FEB23C17900,02-FEB-2023,OPTIDX,CE,17900.0,0.05,
3570,NFO,42381,50,NIFTY,NIFTY02FEB23P17850,02-FEB-2023,OPTIDX,PE,17850.0,0.05,
3571,NFO,42380,50,NIFTY,NIFTY02FEB23C17850,02-FEB-2023,OPTIDX,CE,17850.0,0.05,
3572,NFO,42379,50,NIFTY,NIFTY02FEB23P17800,02-FEB-2023,OPTIDX,PE,17800.0,0.05,
3573,NFO,42378,50,NIFTY,NIFTY25JAN23P21350,25-JAN-2023,OPTIDX,PE,21350.0,0.05,
3574,NFO,42377,50,NIFTY,NIFTY25JAN23C21350,25-JAN-2023,OPTIDX,CE,21350.0,0.05,
3575,NFO,42376,50,NIFTY,NIFTY02FEB23C17800,02-FEB-2023,OPTIDX,CE,17800.0,0.05,
3576,NFO,42375,50,NIFTY,NIFTY25JAN23P21300,25-JAN-2023,OPTIDX,PE,21300.0,0.05,
3577,NFO,42374,50,NIFTY,NIFTY02FEB23P17750,02-FEB-2023,OPTIDX,PE,17750.0,0.05,
3578,NFO,42372,50,NIFTY,NIFTY25JAN23C21300,25-JAN-2023,OPTIDX,CE,21300.0,0.05,
3579,NFO,42371,50,NIFTY,NIFTY25JAN23P21250,25-JAN-2023,OPTIDX,PE,21250.0,0.05,
3580,NFO,42368,50,NIFTY,NIFTY25JAN23C21250,25-JAN-2023,OPTIDX,CE,21250.0,0.05,
3581,NFO,42353,50,NIFTY,NIFTY02FEB23C17750,02-FEB-2023,OPTIDX,CE,17750.0,0.05,
3582,NFO,42352,50,NIFTY,NIFTY02FEB23P17700,02-FEB-2023,OPTIDX,PE,17700.0,0.05,
3583,NFO,42349,50,NIFTY,NIFTY02FEB23C17700,02-FEB-2023,OPTIDX,CE,17700.0,0.05,
3584,NFO,42348,50,NIFTY,NIFTY02FEB23P17650,02-FEB-2023,OPTIDX,PE,17650.0,0.05,
3585,NFO,42337,50,NIFTY,NIFTY02FEB23C17650,02-FEB-2023,OPTIDX,CE,17650.0,0.05,
3586,NFO,42336,50,NIFTY,NIFTY02FEB23P17600,02-FEB-2023,OPTIDX,PE,17600.0,0.05,
3587,NFO,42335,50,NIFTY,NIFTY02FEB23C17600,02-FEB-2023,OPTIDX,CE,17600.0,0.05,
3588,NFO,42334,50,NIFTY,NIFTY02FEB23P17550,02-FEB-2023,OPTIDX,PE,17550.0,0.05,
3589,NFO,42333,50,NIFTY,NIFTY02FEB23C17550,02-FEB-2023,OPTIDX,CE,17550.0,0.05,
3590,NFO,42325,50,NIFTY,NIFTY02FEB23P17500,02-FEB-2023,OPTIDX,PE,17500.0,0.05,
3591,NFO,42324,50,NIFTY,NIFTY02FEB23C17500,02-FEB-2023,OPTIDX,CE,17500.0,0.05,
3592,NFO,42322,50,NIFTY,NIFTY02FEB23P17450,02-FEB-2023,OPTIDX,PE,17450.0,0.05,
3593,NFO,42321,50,NIFTY,NIFTY02FEB23C17450,02-FEB-2023,OPTIDX,CE,17450.0,0.05,
3594,NFO,42320,50,NIFTY,NIFTY02FEB23P17400,02-FEB-2023,OPTIDX,PE,17400.0,0.05,
3595,NFO,42317,50,NIFTY,NIFTY02FEB23C17400,02-FEB-2023,OPTIDX,CE,17400.0,0.05,
3596,NFO,42316,50,NIFTY,NIFTY02FEB23P17350,02-FEB-2023,OPTIDX,PE,17350.0,0.05,
3597,NFO,42314,25,BANKNIFTY,BANKNIFTY02FEB23P31500,02-FEB-2023,OPTIDX,PE,31500.0,0.05,
3598,NFO,42313,25,BANKNIFTY,BANKNIFTY02FEB23C31500,02-FEB-2023,OPTIDX,CE,31500.0,0.05,
3599,NFO,42309,25,BANKNIFTY,BANKNIFTY19JAN23P38300,19-JAN-2023,OPTIDX,PE,38300.0,0.05,
3600,NFO,42308,25,BANKNIFTY,BANKNIFTY19JAN23C38300,19-JAN-2023,OPTIDX,CE,38300.0,0.05,
3601,NFO,42307,25,BANKNIFTY,BANKNIFTY19JAN23P38200,19-JAN-2023,OPTIDX,PE,38200.0,0.05,
3602,NFO,42304,25,BANKNIFTY,BANKNIFTY19JAN23C38200,19-JAN-2023,OPTIDX,CE,38200.0,0.05,
3603,NFO,42280,50,NIFTY,NIFTY02FEB23C17350,02-FEB-2023,OPTIDX,CE,17350.0,0.05,
3604,NFO,42279,50,NIFTY,NIFTY02FEB23P17300,02-FEB-2023,OPTIDX,PE,17300.0,0.05,
3605,NFO,42278,50,NIFTY,NIFTY02FEB23C17300,02-FEB-2023,OPTIDX,CE,17300.0,0.05,
3606,NFO,42277,50,NIFTY,NIFTY02FEB23P17250,02-FEB-2023,OPTIDX,PE,17250.0,0.05,
3607,NFO,42276,50,NIFTY,NIFTY02FEB23C17250,02-FEB-2023,OPTIDX,CE,17250.0,0.05,
3608,NFO,42274,50,NIFTY,NIFTY02FEB23P17200,02-FEB-2023,OPTIDX,PE,17200.0,0.05,
3609,NFO,42273,50,NIFTY,NIFTY02FEB23C17200,02-FEB-2023,OPTIDX,CE,17200.0,0.05,
3610,NFO,42272,50,NIFTY,NIFTY02FEB23P17150,02-FEB-2023,OPTIDX,PE,17150.0,0.05,
3611,NFO,42271,50,NIFTY,NIFTY02FEB23C17150,02-FEB-2023,OPTIDX,CE,17150.0,0.05,
3612,NFO,42265,50,NIFTY,NIFTY02FEB23P17100,02-FEB-2023,OPTIDX,PE,17100.0,0.05,
3613,NFO,42263,50,NIFTY,NIFTY02FEB23C17100,02-FEB-2023,OPTIDX,CE,17100.0,0.05,
